Frame,00000_7254825.mp4,00000_7254940.mp4,00000_7602210.mp4,00000_7602289.mp4,00000_7683924.mp4,00000_7684007.mp4,00001_7324292.mp4,00001_7324406.mp4,00001_7581965.mp4,00001_7582059.mp4,00001_7597467.mp4,00001_7597562.mp4,00001_7669248.mp4,00001_7680402.mp4,00001_7753722.mp4,00001_7753842.mp4,00002_7584394.mp4,00002_7584482.mp4,00002_7675336.mp4,00002_7675436.mp4,00002_7675536.mp4,00002_7686843.mp4,00002_7686937.mp4,00002_7764734.mp4,00002_7764829.mp4,00002_7764931.mp4,00003_7277316.mp4,00003_7365958.mp4,00003_7366062.mp4,00003_7529394.mp4,00003_7617850.mp4,00003_7703835.mp4,00003_7704085.mp4,00003_7748990.mp4,00004_7249964.mp4,00004_7336863.mp4,00004_7366134.mp4,00004_7452269.mp4,00004_7517376.mp4,00004_7600965.mp4,00004_7614257.mp4,00004_7664584.mp4,00004_7758265.mp4,00004_7758368.mp4,00006_7582946.mp4,00006_7583030.mp4,00006_7599772.mp4,00006_7599877.mp4,00006_7669422.mp4,00006_7669736.mp4,00006_7686658.mp4,00006_7686751.mp4,00006_7758586.mp4,00006_7758680.mp4,00007_7254615.mp4,00007_7582698.mp4,00007_7582830.mp4,00007_7597972.mp4,00007_7598392.mp4,00007_7604853.mp4,00007_7604943.mp4,00007_7669009.mp4,00007_7669078.mp4,00007_7753485.mp4,00007_7753573.mp4,00008_7324796.mp4,00008_7324901.mp4,00008_7582280.mp4,00008_7582361.mp4,00008_7676104.mp4,00008_7676188.mp4,00008_7692595.mp4,00008_7692675.mp4,00008_7758797.mp4,00008_7759084.mp4,00009_113.mp4,00009_7252979.mp4,00009_7324524.mp4,00009_7324617.mp4,00009_7579011.mp4,00009_7579188.mp4,00009_7664986.mp4,00009_7751897.mp4,00009_7751978.mp4,00009_7763361.mp4,00010_0.mp4,00010_7254091.mp4,00010_7254123.mp4,00010_7337483.mp4,00010_7580809.mp4,00010_7675761.mp4,00010_7675910.mp4,00011_65721.mp4,00011_7337181.mp4,00011_7337333.mp4,00011_7676373.mp4,00011_7676483.mp4,00011_7692778.mp4,00011_7692860.mp4,00011_7754881.mp4,00011_7755006.mp4,00011_7765288.mp4,00012_7255211.mp4,00012_7255319.mp4,00012_7255828.mp4,00012_7578763.mp4,00012_7579104.mp4,00012_7602013.mp4,00012_7669504.mp4,00012_7669645.mp4,00012_7679870.mp4,00012_7751674.mp4,00013_7532547.mp4,00013_7537328.mp4,00013_7575010.mp4,00013_7627039.mp4,00013_7662548.mp4,00013_7704695.mp4,00013_7748443.mp4,00013_971513.mp4,00014_7254352.mp4,00014_7336987.mp4,00014_7597280.mp4,00014_7597379.mp4,00014_7680212.mp4,00014_7680299.mp4,00014_7763970.mp4,00014_7764064.mp4,00015_A_20230216_135723.mp4,00015_A_20230216_135910.mp4,00015_A_20230216_140448.mp4,00015_A_20230216_140745.mp4
509,35.612372685185186,46.9843287037037,38.79046296296296,41.93256944444445,34.97462962962963,33.04422453703704,36.49900462962963,34.98074074074074,43.523969907407405,33.87325231481481,41.82509259259259,42.20376157407407,41.02047453703704,41.26063657407408,39.50439814814815,37.60709490740741,27.164525462962963,33.47857638888889,37.81863425925926,32.33731481481482,29.387349537037036,31.530231481481483,25.142430555555556,31.229027777777777,29.259837962962962,29.544305555555557,40.248449074074074,42.102407407407405,47.487233796296294,36.076574074074074,49.073310185185186,36.06122685185185,39.045833333333334,47.01663194444444,44.41179398148148,42.676516203703706,49.04695601851852,38.267349537037035,44.58278935185185,48.01487268518518,35.56743055555555,35.847939814814815,50.02714120370371,44.52537037037037,38.03576388888889,36.75609953703704,41.42340277777778,38.94101851851852,42.11569444444444,44.48865740740741,46.40532407407407,42.25111111111111,45.12462962962963,49.252685185185186,36.0459837962963,47.26466435185185,41.65171296296296,50.58923611111111,48.245810185185185,44.75844907407407,49.46306712962963,53.23074074074074,45.920393518518516,40.1019212962963,35.694340277777776,39.18853009259259,37.08405092592593,39.16341435185185,43.88849537037037,43.34662037037037,36.08203703703704,39.305844907407405,43.472314814814816,46.635300925925925,50.34016203703704,53.358217592592595,58.29157407407408,53.13025462962963,46.03850694444444,47.172604166666666,41.806238425925926,45.766921296296296,53.87289351851852,44.01461805555556,48.084016203703705,37.71335648148148,37.91684027777778,37.91684027777778,34.50038194444444,40.067696759259256,34.667881944444446,42.54844907407407,54.64819444444444,38.667627314814816,38.0444212962963,36.52278935185185,43.02784722222222,45.283032407407404,46.70599537037037,46.59164351851852,40.79165509259259,49.121435185185184,43.59822916666667,42.08461805555555,43.267175925925926,40.77537037037037,39.71597222222222,42.27653935185185,40.031400462962964,39.19601851851852,31.520115740740742,39.784178240740744,46.76541666666667,43.95837962962963,46.65378472222222,41.52834490740741,52.72481481481481,46.178391203703704,51.54630787037037,48.090578703703706,44.70509259259259,43.51212962962963,43.82181712962963,36.44976851851852,43.95780092592592,46.541724537037034,41.4372337962963,46.913726851851855,37.004102527006175,41.129697145061726,31.685155767746913,32.606255787037036
510,35.61322916666666,46.99490740740741,38.78989583333333,41.954282407407405,34.94266203703704,33.043761574074075,36.49994212962963,35.056469907407404,43.5568287037037,33.89592592592592,41.8253125,42.233078703703704,41.01912037037037,41.25662037037037,39.51355324074074,37.45173611111111,27.168993055555557,33.47119212962963,37.82474537037037,32.34212962962963,29.390787037037036,31.53127314814815,25.13050925925926,31.21712962962963,29.25085648148148,29.53616898148148,40.23215277777778,42.08255787037037,47.48849537037037,36.072048611111114,49.068842592592596,36.060127314814814,39.03974537037037,47.01275462962963,44.410868055555554,42.678472222222226,49.046782407407406,38.257662037037036,44.5840625,48.05342592592593,35.57703703703704,35.804027777777776,50.02760416666667,44.5253125,38.05469907407407,36.761122685185185,41.419212962962966,38.94032407407408,42.10866898148148,44.48835648148148,46.40733796296296,42.23894675925926,45.12221064814815,49.25043981481482,36.04793981481482,47.26354166666667,41.66297453703704,50.58988425925926,48.2424537037037,44.760115740740744,49.46438657407408,53.22997685185185,45.92413194444445,40.110162037037036,35.67534722222222,39.19819444444445,37.04309027777778,39.163784722222225,43.89247685185185,43.27011574074074,36.089120370370374,39.294756944444444,43.45532407407408,46.63554398148148,50.33574074074074,53.35542824074074,58.32570601851852,53.11303240740741,46.03695601851852,47.13710648148148,41.81179398148148,45.76878472222222,53.88096064814815,44.01752314814815,48.09475694444444,37.71509259259259,37.913657407407406,37.913657407407406,34.50295138888889,40.046840277777775,34.66638888888889,42.55325231481481,54.66335648148148,38.72712962962963,38.02369212962963,36.535636574074076,43.013900462962965,45.213229166666665,46.719652777777775,46.605069444444446,40.81017361111111,49.12619212962963,43.59682870370371,42.074502314814815,43.26469907407407,40.77474537037037,39.720358796296296,42.27141203703704,40.026666666666664,39.196875,31.522511574074073,39.7816087962963,46.76696759259259,44.02405092592593,46.650798611111114,41.52148148148148,52.73380787037037,46.16935185185185,51.541365740740744,48.076701388888885,44.70620370370371,43.51204861111111,43.817685185185184,36.43521990740741,43.94935185185185,46.53163194444444,41.4387037037037,46.96421296296296,37.420361207561726,41.08465808256173,31.687012442129628,32.66714554398148
511,35.62166666666667,47.00233796296296,38.7866087962963,41.970729166666665,34.910879629629626,33.04346064814815,36.50185185185185,35.076145833333335,43.587164351851854,33.91865740740741,41.82511574074074,42.2368287037037,41.01788194444445,41.2528125,39.522893518518515,37.31702546296296,27.175196759259258,33.46453703703704,37.83056712962963,32.38815972222222,29.394641203703703,31.53324074074074,25.125752314814815,31.209722222222222,29.248136574074074,29.530243055555555,40.21262731481482,42.066805555555554,47.48930555555555,36.06704861111111,49.06620370370371,36.060625,39.03466435185185,47.01038194444445,44.410011574074076,42.67960648148148,49.047731481481485,38.25332175925926,44.58371527777778,48.054097222222225,35.584768518518516,35.75375,50.02789351851852,44.52450231481482,38.07370370370371,36.767048611111115,41.411967592592596,38.93975694444445,42.107511574074074,44.48912037037037,46.407222222222224,42.22872685185185,45.11888888888889,49.249594907407406,36.0916087962963,47.26203703703704,41.71747685185185,50.59054398148148,48.24255787037037,44.76181712962963,49.46554398148148,53.228425925925926,45.92716435185185,40.12019675925926,35.65912037037037,39.20369212962963,36.99925925925926,39.161435185185184,43.891041666666666,43.200833333333335,36.09594907407408,39.27650462962963,43.438969907407404,46.634733796296295,50.32707175925926,53.46537037037037,58.320914351851854,53.09116898148148,46.03476851851852,47.10638888888889,41.816944444444445,45.77207175925926,53.88502314814815,44.01997685185185,48.10309027777778,37.71625,37.908553240740744,37.908553240740744,34.50460648148148,40.02693287037037,34.65949074074074,42.55783564814815,54.67163194444444,38.779641203703704,38.025416666666665,36.547604166666666,43.005439814814814,45.147905092592595,46.73457175925926,46.61847222222222,40.823935185185185,49.127916666666664,43.59945601851852,42.132280092592595,43.2621875,40.773090277777776,39.7250462962963,42.2684375,40.01865740740741,39.19649305555556,31.528715277777778,39.78032407407407,46.76746527777778,44.037256944444444,46.64712962962963,41.51136574074074,52.742094907407406,46.164212962962964,51.53741898148148,48.066875,44.7084375,43.51304398148148,43.8127662037037,36.41956018518518,43.94020833333333,46.52305555555556,41.43886574074074,46.9621875,37.44432773919753,41.04581018518518,31.762144579475308,32.666494984567905
512,35.827719907407406,47.00924768518519,38.782465277777774,41.990706018518516,34.880509259259256,33.041365740740744,36.50170138888889,35.09299768518518,43.62519675925926,33.94299768518518,41.85262731481482,42.2390625,41.0146875,41.24976851851852,39.535243055555554,37.14612268518518,27.174039351851853,33.45611111111111,37.830925925925925,32.39833333333333,29.39664351851852,31.53584490740741,25.12040509259259,31.204375,29.243078703703702,29.51902777777778,40.19556712962963,42.053773148148146,47.491331018518515,36.06027777777778,49.06262731481481,36.06010416666667,39.02868055555555,47.00025462962963,44.406793981481485,42.678715277777776,49.04710648148148,38.248587962962965,44.58362268518518,48.053020833333335,35.59246527777778,35.66091435185185,50.02835648148148,44.52288194444444,38.11040509259259,36.87884259259259,41.40667824074074,38.93743055555556,42.1053125,44.490381944444444,46.40752314814815,42.23888888888889,45.14445601851852,49.2503587962963,36.09702546296296,47.25738425925926,41.722060185185185,50.590833333333336,48.240648148148146,44.76429398148148,49.46521990740741,53.226412037037036,45.93018518518519,40.12916666666667,35.644375,39.26983796296296,36.96024305555556,39.15912037037037,43.890625,43.13048611111111,36.105381944444446,39.25861111111111,43.41892361111111,46.63646990740741,50.31538194444445,53.468726851851855,58.31576388888889,53.0725,46.10640046296297,47.071550925925926,41.82476851851852,45.77613425925926,53.89114583333333,44.02472222222222,48.10924768518519,37.71780092592593,37.91587962962963,37.91587962962963,34.52752314814815,40.00612268518518,34.649791666666665,42.56210648148148,54.6802662037037,38.84630787037037,38.02716435185185,36.56061342592593,42.998773148148146,45.08688657407407,46.750659722222224,46.638506944444444,40.84016203703704,49.12986111111111,43.61497685185185,42.127291666666665,43.260358796296295,40.766539351851854,39.7258912037037,42.26545138888889,40.015590277777775,39.19880787037037,31.530601851851852,39.77763888888889,46.76892361111111,44.05217592592592,46.64497685185185,41.5393287037037,52.753182870370374,46.15724537037037,51.535300925925924,48.05638888888889,44.71038194444444,43.51392361111111,43.8084375,36.409872685185185,43.93100694444445,46.50761574074074,41.45179398148148,46.9587962962963,37.281945891203705,41.01825713734568,31.76817370756173,32.59948109567901
513,35.79011574074074,47.017604166666665,38.770243055555554,42.00503472222222,34.85729166666667,33.03625,36.50297453703703,35.11505787037037,43.656469907407406,33.96650462962963,41.85471064814815,42.24086805555555,41.0096875,41.245925925925924,39.54743055555556,37.00918981481482,27.17858796296296,33.44806712962963,37.83528935185185,32.40512731481481,29.401145833333334,31.53982638888889,25.046041666666667,31.196828703703705,29.237974537037037,29.511921296296297,40.18138888888889,42.10961805555556,47.494733796296295,36.0559375,49.05923611111111,36.06041666666667,39.02646990740741,46.99572916666666,44.4009375,42.71013888888889,49.04836805555556,38.244803240740744,44.583333333333336,48.04762731481482,35.60112268518518,35.60717592592592,50.029953703703704,44.524606481481484,38.13049768518518,36.88766203703704,41.40133101851852,38.93524305555555,42.1071875,44.49268518518519,46.408125,42.23412037037037,45.1484375,49.250659722222224,36.103287037037035,47.25443287037037,41.72890046296296,50.59184027777778,48.240636574074074,44.7647337962963,49.46590277777778,53.22378472222222,45.99099537037037,40.13658564814815,35.630520833333335,39.27331018518519,36.922604166666666,39.15601851851852,43.8921875,43.05663194444445,36.11333333333334,39.242719907407405,43.40287037037037,46.63810185185185,50.304282407407406,53.468599537037036,58.310520833333335,53.05935185185185,46.1065625,47.04177083333333,41.83164351851852,45.78032407407407,53.8978125,44.030092592592595,48.1140625,37.71924768518519,37.9165625,37.9165625,34.5327662037037,39.97915509259259,34.62886574074074,42.564872685185186,54.68800925925926,38.912824074074074,38.03256944444445,36.57039351851852,42.99125,45.02585648148148,46.7719212962963,46.653819444444444,40.86275462962963,49.132407407407406,43.616770833333334,42.12192129629629,43.25868055555556,40.8446412037037,39.72702546296296,42.26190972222222,40.00951388888889,39.22579861111111,31.53736111111111,39.776053240740744,46.76688657407407,44.066747685185184,46.64131944444444,41.53149305555556,52.76121527777778,46.15042824074074,51.530150462962965,48.04938657407408,44.70872685185185,43.51363425925926,43.80545138888889,36.39615740740741,43.920625,46.49709490740741,41.4537037037037,46.95362268518519,37.198219039351855,40.988091724537036,31.783866705246915,32.704258777006174
514,35.795,47.03075231481481,38.75706018518518,42.021956018518516,34.82326388888889,33.03394675925926,36.5015162037037,35.13260416666667,43.69070601851852,33.987118055555555,41.85349537037037,42.24060185185185,41.005150462962966,41.24627314814815,39.561076388888885,36.878194444444446,27.180046296296297,33.4428125,37.841122685185184,32.40883101851852,29.40716435185185,31.54525462962963,25.04474537037037,31.18173611111111,29.231400462962963,29.50556712962963,40.171527777777776,42.106435185185184,47.58349537037037,36.05135416666667,49.05688657407408,36.05834490740741,39.01912037037037,46.98766203703704,44.39423611111111,42.71377314814815,49.04758101851852,38.24311342592593,44.58310185185185,48.04133101851852,35.61145833333333,35.53673611111111,50.030960648148145,44.524594907407405,38.14944444444444,36.896388888888886,41.396712962962965,38.93275462962963,42.10709490740741,44.56622685185185,46.408368055555556,42.22744212962963,45.14707175925926,49.25278935185185,36.10753472222222,47.25087962962963,41.73621527777778,50.673969907407404,48.23828703703704,44.765347222222225,49.4653125,53.294953703703705,45.99519675925926,40.14798611111111,35.62048611111111,39.27759259259259,36.886944444444445,39.154780092592596,43.89483796296296,42.99081018518518,36.12545138888889,39.22890046296296,43.384988425925926,46.639328703703704,50.2806712962963,53.469918981481484,58.301689814814814,53.04291666666666,46.1028125,47.00743055555556,41.84178240740741,45.783738425925925,53.9041087962963,44.034930555555555,48.121805555555554,37.72081018518519,37.91241898148148,37.91241898148148,34.538125,39.959467592592596,34.59759259259259,42.56991898148148,54.70304398148148,38.97662037037037,38.03893518518519,36.58733796296296,42.98412037037037,44.964814814814815,46.79502314814815,46.67579861111111,40.885173611111114,49.135,43.62155092592592,42.11234953703703,43.25787037037037,40.84953703703704,39.72481481481481,42.2587037037037,40.0040625,39.2315625,31.542604166666667,39.77532407407407,46.76456018518518,44.07905092592593,46.635983796296294,41.522905092592595,52.77168981481481,46.14480324074074,51.52837962962963,48.0402662037037,44.744166666666665,43.51315972222222,43.800300925925924,36.36672453703704,43.910879629629626,46.52914351851852,41.45640046296296,46.950578703703705,37.180286458333335,41.01266107253086,31.67206259645062,32.83294511959877
515,35.79864583333333,47.0415625,38.73350694444444,42.03697916666667,34.809571759259256,33.0371875,36.497372685185184,35.150486111111114,43.730069444444446,34.00975694444445,41.85469907407408,42.2421875,41.00167824074074,41.24579861111111,39.57369212962963,36.7490625,27.182442129629628,33.43518518518518,37.84313657407407,32.41688657407408,29.413194444444443,31.545405092592592,25.046041666666667,31.173657407407408,29.227997685185183,29.50116898148148,40.15450231481481,42.10175925925926,47.588113425925926,36.04978009259259,49.05091435185185,36.05846064814815,39.01122685185185,46.982650462962965,44.37990740740741,42.71689814814815,49.048101851851854,38.23954861111111,44.583333333333336,48.040601851851854,35.619479166666665,35.484224537037036,50.033171296296295,44.52520833333333,38.17025462962963,36.90524305555556,41.39465277777778,38.92685185185185,42.10856481481481,44.57181712962963,46.406793981481485,42.21605324074074,45.1472337962963,49.32978009259259,36.11012731481482,47.246122685185185,41.74186342592593,50.67541666666666,48.257280092592595,44.766921296296296,49.46474537037037,53.29494212962963,45.998275462962965,40.15643518518519,35.63710648148148,39.27871527777778,36.85346064814815,39.15265046296296,43.894953703703706,42.934074074074076,36.135995370370374,39.218900462962964,43.363506944444445,46.639375,50.262118055555554,53.47068287037037,58.29446759259259,53.02936342592593,46.099212962962966,46.97876157407408,41.847800925925924,45.786134259259256,53.909618055555555,44.0391087962963,48.126666666666665,37.7212037037037,37.91071759259259,37.91071759259259,34.5490625,39.945405092592594,34.56743055555555,42.57509259259259,54.77003472222222,39.03119212962963,38.044212962962966,36.59550925925926,42.979166666666664,44.91072916666667,46.814803240740744,46.69331018518518,40.90931712962963,49.13841435185185,43.62386574074074,42.10452546296296,43.25800925925926,40.84877314814815,39.72693287037037,42.255520833333335,40.002037037037034,39.23138888888889,31.55306712962963,39.77777777777778,46.763078703703705,44.09445601851852,46.6343287037037,41.51453703703704,52.77980324074074,46.13949074074074,51.52528935185185,48.03364583333333,44.749085648148146,43.51443287037037,43.7946875,36.35769675925926,43.9028125,46.52452546296296,41.456041666666664,46.946481481481484,37.24644627700617,40.96664785879629,31.766095679012345,32.90773099922839
516,35.811585648148146,47.05269675925926,38.70445601851852,42.0477662037037,34.787638888888885,33.04020833333333,36.50045138888889,35.164918981481485,43.76759259259259,34.0246875,41.854502314814816,42.242280092592594,41.001226851851854,41.28523148148148,39.58996527777778,36.64018518518518,27.18232638888889,33.42929398148148,37.846666666666664,32.42168981481481,29.41320601851852,31.546400462962964,25.044131944444445,31.17017361111111,29.221875,29.497800925925926,40.220983796296295,42.098506944444445,47.59065972222222,36.045092592592596,49.04697916666667,36.05820601851852,39.00643518518518,46.97450231481481,44.36517361111111,42.71856481481481,49.04751157407407,38.24702546296297,44.58372685185185,48.03866898148148,35.630208333333336,35.426261574074076,50.03314814814815,44.56092592592593,38.18445601851852,36.915532407407404,41.39006944444444,38.92194444444444,42.109722222222224,44.57700231481481,46.404826388888885,42.21144675925926,45.14709490740741,49.33827546296296,36.113958333333336,47.24440972222222,41.74885416666667,50.681238425925926,48.25831018518519,44.76572916666667,49.46402777777778,53.29618055555556,46.001238425925926,40.165289351851854,35.634224537037035,39.28284722222222,36.8203125,39.152430555555554,43.896770833333335,43.02767361111111,36.14386574074074,39.20234953703704,43.32502314814815,46.641168981481485,50.2390625,53.47229166666666,58.282222222222224,53.09263888888889,46.096678240740744,47.03986111111111,41.85443287037037,45.79011574074074,53.916805555555555,44.041805555555555,48.26618055555556,37.724189814814814,37.90619212962963,37.90619212962963,34.558449074074076,39.93315972222222,34.52413194444444,42.579675925925926,54.78201388888889,39.102152777777775,38.05400462962963,36.60592592592592,42.975393518518516,44.85295138888889,46.84682870370371,46.714675925925924,40.92769675925926,49.140277777777776,43.629074074074076,42.09569444444445,43.333125,40.846979166666664,39.72553240740741,42.253229166666664,39.99747685185185,39.235983796296296,31.5571875,39.7771875,46.76140046296296,44.103923611111114,46.62870370370371,41.504444444444445,52.79148148148148,46.1343287037037,51.51923611111111,48.0246875,44.74923611111111,43.58568287037037,43.8153125,36.3527662037037,43.89123842592593,46.51399305555555,41.455868055555555,46.94335648148148,37.19381703317901,40.92966869212963,31.7975,32.96477237654321
517,35.8143287037037,47.150787037037034,38.67072916666667,42.033055555555556,34.76637731481482,33.043946759259256,36.60673611111111,35.17597222222222,43.80319444444444,34.03482638888889,41.85520833333333,42.24243055555556,40.99726851851852,41.28618055555555,39.600960648148146,36.54496527777778,27.184641203703702,33.423425925925926,37.851215277777776,32.42337962962963,29.421493055555555,31.54787037037037,25.044363425925926,31.138194444444444,29.221377314814816,29.49414351851852,40.21635416666667,42.093599537037036,47.59688657407408,36.04241898148148,49.089108796296294,36.05628472222222,39.001793981481484,47.016597222222224,44.354930555555555,42.71905092592593,49.04730324074074,38.24861111111111,44.5834837962963,48.03648148148148,35.60604166666667,35.367916666666666,50.03556712962963,44.56224537037037,38.198252314814816,36.92761574074074,41.3918287037037,38.91956018518518,42.110787037037035,44.582754629629626,46.401689814814816,42.201956018518516,45.146388888888886,49.353032407407404,36.11732638888889,47.24075231481481,41.75502314814815,50.68518518518518,48.25887731481482,44.76605324074074,49.464305555555555,53.31041666666667,46.003761574074076,40.173611111111114,35.62650462962963,39.28616898148148,36.78402777777778,39.15265046296296,43.9005787037037,42.98138888888889,36.151921296296294,39.19167824074074,43.342025462962965,46.64300925925926,50.21462962962963,53.47465277777778,58.26895833333333,53.08182870370371,46.092708333333334,47.02074074074074,41.86130787037037,45.88420138888889,53.92728009259259,44.04548611111111,48.271701388888886,37.72700231481482,37.89642361111111,37.89642361111111,34.57195601851852,39.92349537037037,34.48090277777778,42.62244212962963,54.791365740740744,39.153067129629626,38.05961805555555,36.61487268518518,42.97277777777778,44.80172453703704,46.870810185185185,46.73961805555555,40.94996527777778,49.14290509259259,43.6321875,42.087858796296295,43.33606481481481,40.841064814814814,39.7271875,42.2525,39.98945601851852,39.24019675925926,31.563402777777778,39.79630787037037,46.76145833333333,44.11782407407407,46.625150462962964,41.49048611111111,52.80002314814815,46.128182870370374,51.51371527777778,48.01575231481481,44.748217592592596,43.58753472222222,43.81548611111111,36.34848379629629,43.88244212962963,46.5053587962963,41.456319444444446,46.93635416666667,37.20380304783951,40.94636236496913,31.818911554783952,32.91456983024691
518,35.82304398148148,47.16040509259259,38.64434027777778,42.01196759259259,34.74153935185185,33.04976851851852,36.61278935185185,35.18773148148148,43.8353125,34.048356481481484,41.85521990740741,42.2422337962963,40.99515046296296,41.28431712962963,39.61190972222222,36.441550925925924,27.190810185185185,33.419328703703705,37.85337962962963,32.427592592592596,29.425439814814816,31.547858796296296,25.04603009259259,31.12814814814815,29.199710648148148,29.490069444444444,40.20715277777778,42.09363425925926,47.606631944444445,36.03805555555556,49.09122685185185,36.0543287037037,38.995115740740744,47.008287037037036,44.33611111111111,42.721296296296295,49.04704861111111,38.24571759259259,44.64417824074074,48.036770833333335,35.61052083333333,35.31119212962963,50.03837962962963,44.56274305555556,38.21659722222222,36.94153935185185,41.39378472222222,38.91274305555555,42.111863425925925,44.59533564814815,46.39819444444444,42.19532407407407,45.14516203703704,49.36071759259259,36.12140046296296,47.23405092592593,41.76128472222222,50.6853587962963,48.25802083333333,44.76505787037037,49.558819444444445,53.30784722222222,46.006006944444444,40.185150462962966,35.620810185185185,39.29221064814815,36.7603125,39.19122685185185,43.90260416666667,42.92403935185185,36.16133101851852,39.1825,43.32429398148148,46.64480324074074,50.27008101851852,53.47921296296296,58.25509259259259,53.072916666666664,46.08815972222222,46.99854166666667,41.9275,45.89010416666667,53.935127314814814,44.13002314814815,48.27549768518519,37.743344907407405,37.8853125,37.8853125,34.587094907407405,39.912638888888885,34.425925925925924,42.631261574074074,54.80778935185185,39.21032407407407,38.06928240740741,36.62341435185185,42.96768518518518,44.74527777777778,46.903703703703705,46.76158564814815,40.96596064814815,49.14315972222222,43.63565972222222,42.07918981481482,43.33645833333333,40.84153935185185,39.7259837962963,42.25177083333333,39.982835648148146,39.24394675925926,31.52443287037037,39.79912037037037,46.76052083333333,44.13585648148148,46.62287037037037,41.48203703703704,52.81049768518518,46.11940972222222,51.5012037037037,48.013645833333335,44.747060185185184,43.5883912037037,43.80910879629629,36.34350694444444,43.87077546296296,46.494421296296295,41.456805555555555,46.93379629629629,37.19605565200617,40.88196325231481,31.841671971450616,33.03642891589506
519,35.82861111111111,47.166666666666664,38.613877314814815,42.00130787037037,34.72019675925926,33.0597337962963,36.61736111111111,35.20013888888889,43.865763888888885,34.0630787037037,41.85364583333333,42.23939814814815,40.99299768518519,41.28515046296296,39.62171296296296,36.36950231481482,27.19332175925926,33.42435185185185,37.85798611111111,32.429849537037036,29.42800925925926,31.549814814814816,25.044212962962963,31.11971064814815,29.195613425925927,29.48459490740741,40.19394675925926,42.09351851851852,47.61259259259259,36.03734953703704,49.089733796296294,36.053784722222225,38.98668981481482,46.999456018518515,44.360277777777775,42.72245370370371,49.04695601851852,38.24380787037037,44.643935185185185,48.03469907407408,35.61542824074074,35.26116898148148,50.03978009259259,44.56438657407407,38.23423611111111,36.955104166666665,41.44453703703704,38.90642361111111,42.11346064814815,44.603935185185186,46.44167824074074,42.18842592592593,45.14667824074074,49.369282407407404,36.12324074074074,47.23037037037037,41.771319444444444,50.689236111111114,48.25820601851852,44.76642361111111,49.56086805555555,53.306990740740744,46.009293981481484,40.19511574074074,35.61568287037037,39.3003125,36.73532407407407,39.19662037037037,43.90496527777778,42.87983796296297,36.17068287037037,39.17584490740741,43.28961805555556,46.72347222222222,50.254050925925924,53.4825,58.24611111111111,53.06399305555556,46.08497685185185,46.97568287037037,41.93611111111111,45.89951388888889,54.00719907407407,44.13589120370371,48.27953703703704,37.74402777777778,37.874710648148145,37.874710648148145,34.59563657407407,39.90857638888889,34.37740740740741,42.63900462962963,54.81660879629629,39.25962962962963,38.075208333333336,36.63123842592593,43.06149305555556,44.70071759259259,46.92730324074074,46.77682870370371,40.98,49.14627314814815,43.64123842592593,42.07020833333333,43.33851851851852,40.83616898148148,39.724074074074075,42.250092592592594,39.97695601851852,39.24829861111111,31.522395833333334,39.801435185185184,46.760162037037034,44.15085648148148,46.619548611111114,41.474641203703705,52.81692129629629,46.107280092592596,51.488877314814815,48.00952546296296,44.74701388888889,43.59229166666667,43.80493055555556,36.33461805555555,43.86355324074074,46.48418981481481,41.45672453703704,46.93083333333333,37.09752797067901,40.88445842978395,31.8544815779321,33.064891493055555
520,35.830868055555555,47.17716435185185,38.593090277777776,42.1018287037037,34.69278935185185,33.065671296296294,36.62002314814815,35.21262731481482,44.04018518518519,34.09734953703704,41.852407407407405,42.23835648148148,40.986736111111114,41.28648148148148,39.6334375,36.29538194444444,27.195462962962964,33.422604166666666,37.86385416666667,32.433449074074076,29.433530092592594,31.548784722222223,25.044560185185187,31.11693287037037,29.190011574074074,29.477569444444445,40.18378472222222,42.09121527777778,47.620381944444446,36.03741898148148,49.08864583333333,36.05244212962963,39.01688657407407,46.98909722222222,44.33840277777778,42.724768518518516,49.0847337962963,38.24028935185185,44.6465625,48.032974537037035,35.62074074074074,35.21869212962963,50.08583333333333,44.56553240740741,38.24587962962963,36.96650462962963,41.445034722222225,38.90122685185185,42.17753472222222,44.61512731481481,46.44425925925926,42.18137731481482,45.14576388888889,49.37643518518519,36.12575231481482,47.26116898148148,41.78041666666667,50.69090277777778,48.25612268518518,44.76847222222222,49.56642361111111,53.303333333333335,46.01291666666667,40.206296296296294,35.60828703703704,39.30689814814815,36.71869212962963,39.199050925925924,43.91059027777778,42.838171296296295,36.17881944444444,39.16739583333333,43.254583333333336,46.72700231481482,50.221365740740744,53.48614583333333,58.23009259259259,53.051516203703706,46.08209490740741,46.951585648148146,41.94525462962963,45.90119212962963,54.016793981481484,44.1397337962963,48.28287037037037,37.745370370370374,37.86565972222222,37.86565972222222,34.60981481481482,39.90516203703704,34.3506712962963,42.654895833333335,54.82530092592592,39.306608796296295,38.082754629629626,36.54371527777778,43.058738425925924,44.65429398148148,46.94606481481482,46.799791666666664,40.9703125,49.1505787037037,43.645243055555554,42.063796296296296,43.340243055555554,40.8296875,39.72246527777778,42.251296296296296,40.00077546296296,39.25282407407408,31.527280092592594,39.801203703703706,46.761863425925924,44.16462962962963,46.6178125,41.467650462962965,52.82363425925926,46.10188657407407,51.47511574074074,48.00826388888889,44.74418981481482,43.59395833333333,43.800104166666664,36.32479166666667,43.90202546296296,46.4756712962963,41.45603009259259,46.92954861111111,37.067080439814816,40.87717833719136,31.865467785493827,33.09109278549383
